0.487	0.931	0.824	0.162	0.881	0.196	0.493	0.596	0.222	0.336	0.079
0.255	0.7	0.001	0.589	0.067	0.24	0.444	0.819	0.907	0.311	0.275
0.382	0.447	0.59	0.306	0.597	0.074	0.845	0.652	0.136	0.187	0.198
0.536	0.679	0.57	0.005	0.03	0.859	0.017	0.942	0.319	0.736	0.829
0.539	0.95	0.602	0.351	0.326	0.889	0.457	0.206	0.952	0.202	0.624
0.516	0.132	0.563	0.041	0.941	0.028	0.859	0.519	0.048	0.743	0.632
0.801	0.166	0.916	0.174	0.664	0.571	0.016	0.689	0.347	0.595	0.843
0.032	0.574	0.001	0.89	0.197	0.075	0.749	0.711	0.91	0.011	0.099
0.122	0.379	0.931	0.881	0.141	0.519	0.959	0.593	0.822	0.724	0.674
0.948	0.729	0.574	0.797	0.414	0.692	0.702	0.112	0.278	0.554	0.401
0.275	0.766	0.131	0.485	0.031	0.803	0.23	0.292	0.143	0.052	0.613
0.747	0.791	0.989	0.03	0.827	0.517	0.901	0.004	0.859	0.815	0.842
0.872	0.585	0.356	0.813	0.719	0.048	0.432	0.62	0.192	0.955	0.613
0.157	0.897	0.332	0.817	0.125	0.008	0.96	0.943	0.539	0.974	0.295
0.98	0.711	0.69	0.317	0.036	0.794	0.351	0.033	0.036	0.382	0.232
0.155	0.943	0.099	0.034	0.82	0.231	0.61	0.062	0.083	0.982	0.964
0.429	0.314	0.444	0.753	0.673	0.557	0.075	0.11	0.69	0.383	0.133
0.2	0.602	0.738	0.614	0.475	0.284	0.849	0.955	0.624	0.557	0.266
0.202	0.871	0.686	0.73	0.531	0.97	0.719	0.671	0.869	0.026	0.356
0.786	0.076	0.058	0.505	0.327	0.61	0.027	0.42	0.445	0.861	0.932
0.321	0.174	0.338	0.419	0.7	0.421	0.753	0.326	0.104	0.623	0.608
0.452	0.021	0.584	0.271	0.891	0.679	0.35	0.704	0.242	0.938	0.913
0.912	0.039	0.213	0.922	0.938	0.85	0.305	0.588	0.698	0.56	0.314
0.429	0.256	0.519	0.343	0.534	0.183	0.368	0.54	0.591	0.507	0.59
0.112	0.997	0.376	0.02	0.379	0.999	0.961	0.842	0.556	0.953	0.323
0.874	0.959	0.466	0.934	0.256	0.52	0.43	0.293	0.031	0.044	0.645
0.608	0.47	0.419	0.052	0.827	0.424	0.09	0.384	0.408	0.417	0.439
0.367	0.082	0.692	0.392	0.495	0.515	0.902	0.457	0.788	0.232	0.715
0.629	0.874	0.375	0.128	0.081	0.202	0.861	0.942	0.31	0.182	0.303
0.42	0.466	0.573	0.608	0.886	0.934	0.506	0.523	0.648	0.817	0.092
0.506	0.417	0.889	0.711	0.24	0.111	0.749	0.708	0.75	0.736	0.363
0.408	0.603	0.879	0.901	0.087	0.875	0.15	0.83	0.742	0.645	0.854
0.471	0.336	0.549	0.036	0.864	0.434	0.553	0.037	0.583	0.041	0.466
0.618	0.347	0.774	0.865	0.786	0.643	0.442	0.062	0.436	0.326	0.497
0.442	0.032	0.096	0.817	0.017	0.637	0.081	0.749	0.312	0.738	0.241
0.381	0.775	0.472	0.175	0.562	0.733	0.083	0.022	0.271	0.553	0.611
0.515	0.559	0.073	0.141	0.945	0.442	0.553	0.177	0.731	0.797	0.359
0.048	0.539	0.52	0.368	0.615	0.388	0.969	0.582	0.912	0.016	0.953
0.782	0.776	0.818	0.386	0.119	0.98	0.046	0.002	0.454	0.843	0.623
0.443	0.859	0.803	0.798	0.412	0.202	0.991	0.119	0.503	0.885	0.407
0.667	0.811	0.862	0.889	0.254	0.39	0.815	0.731	0.344	0.162	0.937
0.439	0.801	0.943	0.131	0.827	0.132	0.831	0.521	0.381	0.848	0.308
0.126	0.577	0.68	0.093	0.209	0.625	0.877	0.917	0.275	0.937	0.538
0.138	0.977	0.466	0.952	0.349	0.172	0.955	0.192	0.888	0.244	0.036
0.835	0.502	0.34	0.075	0.494	0.205	0.593	0.639	0.021	0.787	0.541
0.463	0.644	0.295	0.878	0.835	0.015	0.258	0.425	0.391	0.134	0.378
0.68	0.418	0.364	0.902	0.602	0.893	0.321	0.941	0.345	0.646	0.238
0.499	0.507	0.236	0.52	0.142	0.07	0.372	0.591	0.769	0.64	0.926
0.809	0.177	0.759	0.941	0.193	0.728	0.038	0.279	0.917	0.678	0.63
0.99	0.061	0.458	0.064	0.793	0.896	0.463	0.787	0.525	0.078	0.728
0.878	0.838	0.45	0.196	0.227	0.905	0.837	0.149	0.174	0.408	0.107
0.782	0.02	0.617	0.991	0.821	0.035	0.945	0.637	0.557	0.618	0.96
0.645	0.649	0.004	0.482	0.364	0.592	0.524	0.03	0.579	0.777	0.721
0.623	0.306	0.681	0.794	0.624	0.332	0.828	0.718	0.097	0.277	0.817
0.091	0.946	0.437	0.892	0.227	0.896	0.385	0.242	0.264	0.252	0.335
0.458	0.087	0.262	0.564	0.365	0.679	0.793	0.765	0.72	0.115	0.009
0.074	0.139	0.772	0.704	0.65	0.965	0.52	0.942	0.102	0.688	0.543
0.714	0.778	0.968	0.223	0.383	0.899	0.268	0.968	0.794	0.804	0.594
0.17	0.049	0.1	0.875	0.555	0.14	0.365	0.052	0.992	0.787	0.136
0.061	0.506	0.102	0.333	0.478	0.603	0.922	0.909	0.779	0.221	0.956
0.508	0.81	0.6	0.229	0.123	0.323	0.1	0.628	0.264	0.122	0.533
0.764	0.955	0.68	0.887	0.767	0.955	0.879	0.425	0.079	0.947	0.853
0.005	0.789	0.1	0.794	0.122	0.562	0.307	0.985	0.631	0.76	0.64
0.229	0.315	0.907	0.009	0.34	0.452	0.272	0.806	0.332	0.352	0.975
0.364	0.46	0.357	0.664	0.366	0.357	0.173	0.543	0.969	0.06	0.516
0.232	0.308	0.851	0.96	0.697	0.184	0.497	0.571	0.309	0.232	0.647
0.371	0.87	0.572	0.844	0.93	0.331	0.984	0.871	0.434	0.79	0.929
0.922	0.353	0.282	0.325	0.38	0.463	0.824	0.848	0.836	0.34	0.136
0.668	0.348	0.586	0.492	0.949	0.831	0.017	0.181	0.158	0.914	0.732
0.132	0.199	0.543	0.501	0.354	0.654	0.116	0.185	0.996	0.987	0.962
0.971	0.963	0.363	0.518	0.038	0.26	0.851	0.659	0.911	0.424	0.203
0.246	0.156	0.706	0.023	0.111	0.255	0.898	0.139	0.368	0.491	0.093
0.203	0.18	0.393	0.948	0.059	0.803	0.847	0.455	0.231	0.068	0.282
0.609	0.956	0.206	0.441	0.834	0.54	0.305	0.111	0.477	0.462	0.523
0.863	0.21	0.584	0.602	0.264	0.722	0.01	0.151	0.278	0.623	0.63
0.619	0.536	0.137	0.169	0.897	0.967	0.74	0.574	0.976	0.835	0.604
0.93	0.181	0.558	0.382	0.704	0.066	0.843	0.612	0.98	0.167	0.544
0.755	0.563	0.493	0.355	0.703	0.248	0.769	0.933	0.386	0.31	0.197
0.261	0.969	0.265	0.725	0.132	0.03	0.27	0.583	0.419	0.989	0.11
0.175	0.409	0.045	0.545	0.219	0.854	0.828	0.993	0.434	0.527	0.985
0.88	0.925	0.046	0.98	0.749	0.909	0.414	0.423	0.17	0.314	0.248
0.384	0.775	0.346	0.942	0.252	0.283	0.1	0.07	0.885	0.214	0.846
0.185	0.971	0.102	0.75	0.803	0.78	0.397	0.345	0.741	0.706	0.945
0.28	0.206	0.324	0.846	0.503	0.969	0.981	0.783	0.279	0.718	0.317
0.367	0.183	0.238	0.472	0.903	0.459	0.331	0.163	0.012	0.975	0.541
0.271	0.933	0.317	0.586	0.023	0.961	0.441	0.061	0.402	0.395	0.707
0.431	0.938	0.59	0.037	0.544	0.587	0.177	0.407	0.884	0.062	0.277
0.892	0.581	0.533	0.613	0.973	0.76	0.372	0.716	0.897	0.134	0.226
0.051	0.474	0.905	0.493	0.788	0.779	0.913	0.003	0.091	0.908	0.679
0.506	0.27	0.118	0.453	0.386	0.891	0.36	0.641	0.88	0.904	0.495
0.978	0.953	0.212	0.24	0.689	0.906	0.634	0.195	0.413	0.736	0.097
0.143	0.09	0.244	0.031	0.185	0.132	0.898	0.359	0.168	0.157	0.489
0.189	0.289	0.293	0.711	0.279	0.745	0.521	0.865	0.642	0.75	0.862
0.063	0.179	0.303	0.233	0.43	0.072	0.634	0.661	0.026	0.777	0.326
0.17	0.433	0.848	0.758	0.054	0.206	0.486	0.638	0.455	0.676	0.688
0.087	0.105	0.917	0.066	0.957	0.881	0.045	0.969	0.78	0.316	0.398
0.291	0.055	0.549	0.554	0.475	0.353	0.283	0.601	0.538	0.083	0.193
0.553	0.619	0.617	0.878	0.29	0.459	0.868	0.923	0.977	0.421	0.36
0.793	0.461	0.156	0.272	0.355	0.752	0.783	0.951	0.553	0.34	0.495
0.899	0.344	0.751	0.836	0.302	0.348	0.451	0.501	0.746	0.8	0.924
0.407	0.901	0.265	0.523	0.962	0.59	0.313	0.474	0.88	0.833	0.786
0.228	0.683	0.197	0.546	0.225	0.989	0.992	0.644	0.008	0.022	0.652
0.633	0.537	0.339	0.931	0.376	0.501	0.642	0.392	0.046	0.421	0.671
0.027	0.188	0.308	0.616	0.747	0.659	0.719	0.166	0.915	0.957	0.111
0.321	0.059	0.976	0.474	0.337	0.378	0.492	0.403	0.758	0.704	0.751
0.886	0.262	0.127	0.382	0.321	0.222	0.562	0.469	0.468	0.222	0.182
0.04	0.34	0.474	0.776	0.41	0.281	0.02	0.769	0.785	0.841	0.838
0.854	0.281	0.391	0.508	0.949	0.065	0.796	0.859	0.425	0.61	0.911
0.122	0.404	0.162	0.073	0.467	0.228	0.411	0.263	0.443	0.08	0.981
0.126	0.766	0.145	0.816	0.543	0.089	0.62	0.769	0.068	0.901	0.339
0.654	0.108	0.45	0.793	0.869	0.372	0.624	0.823	0.205	0.78	0.08
0.342	0.836	0.722	0.499	0.019	0.595	0.274	0.747	0.962	0.544	0.752
0.888	0.129	0.561	0.752	0.457	0.323	0.097	0.683	0.134	0.377	0.548
0.608	0.967	0.365	0.676	0.119	0.609	0.448	0.377	0.891	0.587	0.274
0.638	0.486	0.519	0.682	0.938	0.967	0.287	0.844	0.487	0.894	0.646
0.844	0.643	0.314	0.417	0.173	0.558	0.406	0.42	0.533	0.616	0.586
0.555	0.87	0.506	0.972	0.995	0.555	0.821	0.297	0.284	0.223	0.953
0.541	0.234	0.811	0.628	0.792	0.923	0.023	0.895	0.095	0.754	0.532
0.517	0.347	0.496	0.972	0.707	0.609	0.46	0.92	0.911	0.559	0.487
0.882	0.847	0.205	0.211	0.506	0.343	0.377	0.151	0.095	0.61	0.976
0.538	0.809	0.444	0.422	0.427	0.822	0.533	0.268	0.57	0.091	0.469
0.472	0.727	0.338	0.282	0.398	0.577	0.288	0.33	0.227	0.153	0.226
0.139	0.069	0.796	0.429	0.369	0.758	0.908	0.115	0.422	0.995	0.448
0.113	0.327	0.238	0.953	0.598	0.447	0.477	0.095	0.857	0.255	0.865
0.179	0.273	0.868	0.94	0.772	0.375	0.313	0.083	0.646	0.099	0.5
0.689	0.521	0.125	0.705	0.489	0.663	0.513	0.975	0.374	0.275	0.66
0.201	0.058	0.742	0.984	0.82	0.941	0.213	0.635	0.984	0.554	0.724
0.972	0.811	0.045	0.029	0.5	0.787	0.271	0.598	0.451	0.701	0.199
0.758	0.226	0.547	0.466	0.811	0.467	0.666	0.163	0.066	0.61	0.044
0.132	0.088	0.401	0.068	0.31	0.185	0.986	0.25	0.969	0.067	0.893
0.384	0.991	0.874	0.406	0.361	0.7	0.268	0.607	0.397	0.14	0.092
0.603	0.736	0.099	0.185	0.289	0.999	0.64	0.275	0.313	0.212	0.369
0.549	0.798	0.203	0.176	0.392	0.754	0.52	0.735	0.02	0.061	0.203
0.607	0.175	0.355	0.777	0.403	0.876	0.144	0.601	0.099	0.198	0.021
0.269	0.242	0.455	0.864	0.119	0.517	0.7	0.53	0.004	0.826	0.406
0.66	0.424	0.84	0.329	0.851	0.763	0.724	0.022	0.642	0.892	0.601
0.203	0.473	0.603	0.148	0.194	0.017	0.414	0.598	0.952	0.046	0.058
0.36	0.775	0.337	0.603	0.391	0.659	0.903	0.492	0.446	0.38	0.258
0.977	0.334	0.847	0.289	0.336	0.351	0.919	0.747	0.993	0.138	0.932
0.349	0.179	0.295	0.383	0.936	0.004	0.24	0.803	0.205	0.94	0.955
0.688	0.054	0.505	0.453	0.425	0.674	0.585	0.037	0.592	0.148	0.257
0.679	0.646	0.46	0.117	0.123	0.984	0.503	0.141	0.67	0.602	0.872
0.814	0.91	0.074	0.991	0.829	0.097	0.389	0.391	0.933	0.237	0.268
0.75	0.639	0.435	0.903	0.656	0.355	0.513	0.771	0.922	0.157	0.409
0.02	0.673	0.892	0.436	0.196	0.362	0.468	0.014	0.519	0.331	0.233
0.126	0.712	0.528	0.117	0.356	0.408	0.522	0.744	0.05	0.525	0.985
0.126	0.823	0.564	0.45	0.603	0.375	0.722	0.211	0.672	0.335	0.849
0.931	0.983	0.623	0.759	0.665	0.275	0.683	0.112	0.758	0.273	0.748
0.139	0.277	0.595	0.205	0.733	0.445	0.534	0.041	0.054	0.835	0.177
0.301	0.623	0.917	0.687	0.452	0.034	0.936	0.754	0.559	0.842	0.966
0.138	0.251	0.88	0.457	0.948	0.465	0.24	0.524	0.829	0.121	0.432
0.722	0.465	0.978	0.781	0.097	0.92	0.084	0.932	0.829	0.138	0.466
0.47	0.9	0.588	0.878	0.043	0.806	0.412	0.745	0.03	0.521	0.658
0.671	0.794	0.55	0.116	0.248	0.744	0.182	0.048	0.233	0.989	0.735
0.631	0.547	0.132	0.911	0.236	0.956	0.866	0.141	0.779	0.771	0.352
0.186	0.233	0.337	0.044	0.072	0.064	0.634	0.509	0.881	0.789	0.814
0.034	0.835	0.074	0.105	0.26	0.563	0.782	0.081	0.867	0.447	0.176
0.962	0.399	0.47	0.043	0.256	0.6	0.022	0.834	0.739	0.304	0.735
0.069	0.541	0.753	0.526	0.142	0.807	0.434	0.659	0.347	0.24	0.962
0.849	0.441	0.62	0.266	0.12	0.275	0.276	0.37	0.375	0.094	0.344
0.34	0.422	0.889	0.577	0.554	0.494	0.789	0.409	0.325	0.143	0.879
0.967	0.019	0.753	0.943	0.709	0.263	0.821	0.61	0.434	0.536	0.584
0.08	0.466	0.393	0.524	0.117	0.909	0.882	0.797	0.261	0.024	0.233
0.627	0.311	0.934	0.734	0.286	0.925	0.048	0.817	0.364	0.857	0.846
0.785	0.632	0.732	0.907	0.248	0.977	0.445	0.357	0.341	0.552	0.264
0.239	0.979	0.506	0.437	0.659	0.957	0.38	0.668	0.939	0.491	0.572
0.104	0.433	0.871	0.024	0.606	0.097	0.258	0.683	0.928	0.394	0.301
0.088	0.093	0.616	0.178	0.905	0.697	0.24	0.861	0.102	0.084	0.529
0.877	0.955	0.35	0.15	0.657	0.056	0.894	0.268	0.53	0.026	0.82
0.194	0.83	0.668	0.821	0.381	0.135	0.928	0.321	0.299	0.585	0.089
0.535	0.455	0.377	0.34	0.818	0.636	0.999	0.978	0.121	0.257	0.506
0.259	0.652	0.567	0.136	0.145	0.839	0.329	0.888	0.946	0.534	0.524
0.252	0.201	0.971	0.56	0.128	0.947	0.386	0.456	0.137	0.903	0.34
0.475	0.938	0.003	0.755	0.714	0.861	0.136	0.359	0.251	0.161	0.906
0.768	0.514	0.477	0.734	0.696	0.718	0.592	0.636	0.848	0.343	0.458
0.568	0.912	0.836	0.535	0.326	0.671	0.954	0.897	0.592	0.67	0.414
0.227	0.881	0.083	0.81	0.77	0.806	0.349	0.073	0.566	0.32	0.948
0.122	0.782	0.302	0.181	0.7	0.778	0.153	0.153	0.852	0.596	0.862
0.245	0.903	0.957	0.355	0.239	0.308	0.461	0.77	0.916	0.224	0.617
0.764	0.385	0.221	0.548	0.806	0.623	0.102	0.681	0.964	0.711	0.412
0.507	0.596	0.012	0.851	0.558	0.964	0.136	0.457	0.042	0.768	0.852
0.155	0.229	0.252	0.242	0.949	0.541	0.6	0.303	0.831	0.488	0.025
0.891	0.258	0.038	0.108	0.365	0.859	0.757	0.678	0.546	0.907	0.046
0.757	0.634	0.951	0.136	0.855	0.54	0.947	0.047	0.245	0.692	0.139
0.595	0.631	0.74	0.954	0.676	0.043	0.741	0.153	0.464	0.651	0.358
0.539	0.877	0.644	0.317	0.591	0.643	0.28	0.853	0.487	0.574	0.694
0.197	0.125	0.183	0.086	0.17	0.908	0.641	0.468	0.836	0.255	0.146
0.222	0.774	0.036	0.195	0.366	0.928	0.369	0.911	0.528	0.207	0.542
0.52	0.379	0.951	0.096	0.341	0.406	0.143	0.505	0.13	0.715	0.786
0.234	0.447	0.8	0.157	0.405	0.776	0.016	0.76	0.719	0.494	0.842
0.685	0.775	0.431	0.884	0.703	0.431	0.68	0.97	0.903	0.395	0.52
0.618	0.882	0.804	0.808	0.605	0.483	0.143	0.952	0.397	0.896	0.515
0.626	0.68	0.461	0.897	0.732	0.313	0.884	0.758	0.71	0.61	0.69
0.11	0.178	0.968	0.648	0.837	0.095	0.504	0.593	0.934	0.044	0.57
0.533	0.103	0.02	0.687	0.191	0.025	0.071	0.717	0.158	0.477	0.484
0.854	0.633	0.416	0.762	0.309	0.361	0.069	0.497	0.424	0.697	0.067
0.408	0.294	0.942	0.642	0.202	0.901	0.986	0.991	0.655	0.166	0.049
0.925	0.268	0.315	0.786	0.077	0.139	0.424	0.321	0.039	0.222	0.055
0.825	0.985	0.991	0.427	0.12	0.523	0.627	0.674	0.382	0.746	0.23
0.343	0.459	0.726	0.261	0.458	0.487	0.949	0.331	0.117	0.463	0.568
0.721	0.85	0.18	0.637	0.523	0.667	0.477	0.923	0.093	0.028	0.046
0.295	0.571	0.747	0.154	0.115	0.615	0.215	0.506	0.562	0.1	0.152
0.127	0.311	0.486	0.53	0.586	0.537	0.744	0.23	0.112	0.779	0.228
0.447	0.127	0.813	0.64	0.873	0.538	0.294	0.271	0.185	0.67	0.624
0.073	0.445	0.058	0.176	0.658	0.589	0.49	0.724	0.29	0.316	0.526
0.731	0.041	0.314	0.486	0.877	0.779	0.972	0.3	0.082	0.376	0.399
0.917	0.098	0.54	0.869	0.966	0.653	0.972	0.516	0.199	0.014	0.141
0.481	0.825	0.818	0.808	0.488	0.231	0.972	0.592	0.237	0.741	0.442
0.283	0.88	0.987	0.784	0.313	0.282	0.215	0.355	0.792	0.731	0.327
0.228	0.748	0.257	0.747	0.982	0.816	0.74	0.269	0.689	0.392	0.539
0.878	0.644	0.409	0.48	0.181	0.563	0.285	0.628	0.468	0.292	0.253
0.452	0.624	0.312	0.24	0.636	0.092	0.664	0.702	0.045	0.81	0.291
0.349	0.048	0.621	0.126	0.453	0.719	0.908	0.733	0.562	0.215	0.367
0.701	0.77	0.976	0.661	0.507	0.344	0.263	0.361	0.041	0.424	0.942
0.049	0.553	0.738	0.36	0.629	0.339	0.737	0.617	0.949	0.089	0.326
0.529	0.559	0.446	0.424	0.112	0.047	0.008	0.907	0.455	0.708	0.684
0.105	0.452	0.436	0.052	0.904	0.976	0.64	0.12	0.687	0.733	0.66
0.684	0.804	0.192	0.654	0.302	0.986	0.737	0.148	0.749	0.143	0.393
0.491	0.703	0.283	0.283	0.278	0.331	0.854	0.244	0.367	0.388	0.706
0.913	0.536	0.418	0.971	0.913	0.938	0.655	0.601	0.708	0.494	0.267
0.019	0.097	0.037	0.649	0.301	0.308	0.579	0.581	0.588	0.116	0.283
0.201	0.966	0.455	0.862	0.893	0.898	0.543	0.909	0.415	0.377	0.62
0.326	0.783	0.383	0.035	0.411	0.729	0.882	0.535	0.352	0.793	0.58
0.33	0.857	0.475	0.859	0.691	0.381	0.19	0.853	0.581	0.963	0.181
0.405	0.124	0.988	0.937	0.753	0.479	0.28	0.127	0.115	0.056	0.829
0.52	0.024	0.866	0.081	0.9	0.147	0.199	0.188	0.484	0.568	0.751
0.813	0.959	0.961	0.794	0.103	0.836	0.878	0.953	0.203	0.461	0.402
0.709	0.283	0.675	0.751	0.785	0.353	0.849	0.04	0.145	0.295	0.679
0.284	0.496	0.447	0.967	0.91	0.782	0.741	0.336	0.476	0.386	0.898
0.688	0.088	0.425	0.403	0.047	0.933	0.808	0.041	0.326	0.741	0.465
0.57	0.465	0.49	0.483	0.713	0.326	0.573	0.723	0.025	0.726	0.773
0.83	0.333	0.989	0.819	0.499	0.419	0.424	0.985	0.241	0.303	0.239
0.212	0.88	0.992	0.472	0.456	0.508	0.862	0.673	0.561	0.635	0.875
0.231	0.737	0.83	0.704	0.423	0.872	0.257	0.441	0.527	0.28	0.091
0.993	0.549	0.156	0.976	0.434	0.441	0.984	0.366	0.592	0.005	0.346
0.79	0.833	0.999	0.141	0.826	0.625	0.401	0.97	0.862	0.689	0.138
0.572	0.499	0.709	0.082	0.509	0.818	0.407	0.581	0.986	0.572	0.46
0.27	0.577	0.785	0.183	0.505	0.846	0.17	0.108	0.278	0.353	0.217
0.583	0.114	0.274	0.821	0.34	0.052	0.919	0.843	0.476	0.514	0.794
0.024	0.701	0.527	0.402	0.295	0.8	0.509	0.93	0.632	0.153	0.585
0.102	0.226	0.885	0.198	0.954	0.983	0.645	0.577	0.001	0.997	0.295
0.506	0.32	0.968	0.797	0.701	0.313	0.239	0.429	0.024	0.564	0.483
0.025	0.716	0.994	0.87	0.332	0.787	0.713	0.952	0.726	0.751	0.366
0.359	0.46	0.871	0.475	0.867	0.362	0.223	0.267	0.335	0.36	0.934
0.76	0.528	0.541	0.103	0.385	0.829	0.483	0.092	0.309	0.44	0.44
0.043	0.685	0.733	0.622	0.734	0.467	0.034	0.172	0.116	0.104	0.285
0.671	0.187	0.382	0.684	0.943	0.175	0.895	0.652	0.702	0.334	0.179
0.182	0.101	0.08	0.31	0.919	0.57	0.57	0.87	0.133	0.412	0.297
0.515	0.056	0.515	0.742	0.063	0.953	0.176	0.635	0.9	0.679	0.498
0.924	0.733	0.408	0.018	0.103	0.2	0.676	0.232	0.178	0.6	0.898
0.468	0.162	0.077	1.0	0.13	0.669	0.899	0.912	0.651	0.865	0.088
0.21	0.656	0.768	0.575	0.354	0.716	0.64	0.176	0.574	0.78	0.017
0.19	0.686	0.826	0.721	0.123	0.789	0.534	0.089	0.075	0.063	0.821
0.484	0.606	0.653	0.87	0.126	0.512	0.925	0.902	0.183	0.76	0.238
0.31	0.064	0.99	0.709	0.918	0.851	0.438	0.389	0.094	0.858	0.797
0.654	0.127	0.365	0.542	0.62	0.82	0.698	0.517	0.859	0.507	0.921
0.111	0.708	0.771	0.626	0.189	0.062	0.985	0.442	0.065	0.568	0.431
0.166	0.171	0.815	0.156	0.648	0.769	0.218	0.89	0.846	0.003	0.001
0.372	0.821	0.819	0.894	0.12	0.752	0.793	0.884	0.266	0.485	0.727
0.652	0.348	0.481	0.918	0.139	0.083	0.542	0.399	0.992	0.99	0.127
0.07	0.544	0.405	0.584	0.57	0.353	0.876	0.184	0.938	0.28	0.116
0.404	0.612	0.521	0.734	0.482	0.055	0.033	0.709	0.962	0.373	0.283
0.159	0.545	0.6	0.337	0.288	0.299	0.947	0.877	0.537	0.004	0.189
0.844	0.846	0.152	0.556	0.075	0.649	0.925	0.936	0.473	0.681	0.29
0.931	0.945	0.922	0.204	0.33	0.624	0.048	0.808	0.868	0.62	0.563
0.394	0.695	0.893	0.385	0.893	0.865	0.641	0.031	0.591	0.288	0.993
0.714	0.804	0.996	0.682	0.581	0.269	0.309	0.805	0.074	0.092	0.438
0.736	0.856	0.188	0.357	0.768	0.07	0.287	0.306	0.06	0.73	0.744
0.123	0.035	0.892	0.576	0.714	0.468	0.904	0.407	0.355	0.097	0.405
0.216	0.21	0.771	0.955	0.117	0.372	0.806	0.152	0.692	0.008	0.436
0.812	0.762	0.672	0.003	0.367	0.865	0.667	0.783	0.897	0.125	0.414
0.174	0.356	0.628	0.134	0.282	0.39	0.931	0.812	0.842	0.827	0.804
0.308	0.771	0.343	0.861	0.718	0.626	0.033	0.315	0.534	0.656	0.62
0.674	0.948	0.164	0.812	0.85	0.691	0.414	0.881	0.805	0.106	0.339
0.886	0.555	0.783	0.965	0.087	0.085	0.977	0.495	0.001	0.491	0.186
0.725	0.243	0.438	0.743	0.597	0.766	0.865	0.979	0.414	0.357	0.705
0.578	0.513	0.289	0.285	0.991	0.923	0.835	0.964	0.393	0.868	0.949
0.55	0.508	0.824	0.788	0.972	0.778	0.155	0.916	0.725	0.77	0.324
0.965	0.624	0.417	0.047	0.244	0.498	0.687	0.738	0.295	0.527	0.516
0.112	0.666	0.087	0.426	0.789	0.257	0.111	0.03	0.347	0.406	0.192
0.786	0.315	0.545	0.861	0.717	0.253	0.629	0.742	0.504	0.186	0.76
0.582	0.313	0.365	0.369	0.454	0.933	0.505	0.098	0.813	0.362	0.448
0.029	0.444	0.716	0.405	0.248	0.765	0.476	0.795	0.802	0.403	0.395
0.012	0.992	0.419	0.074	0.305	0.62	0.089	0.101	0.391	0.208	0.665
0.878	0.311	0.467	0.138	0.735	0.538	0.265	0.599	0.696	0.316	0.152
0.45	0.311	0.732	0.024	0.371	0.296	0.105	0.908	0.65	0.353	0.822
0.92	0.202	0.379	0.912	0.393	0.382	0.527	0.261	0.849	0.456	0.958
0.584	0.951	0.444	0.903	0.95	0.832	0.892	0.671	0.935	0.231	0.001
0.508	0.212	0.672	0.477	0.813	0.733	0.513	0.4	0.091	0.463	0.094
0.386	0.116	0.009	0.33	0.332	0.254	0.395	0.069	0.072	0.575	0.632
0.241	0.339	0.35	0.739	0.311	0.534	0.846	0.332	0.859	0.935	0.822
0.92	0.158	0.155	0.003	0.636	0.458	0.826	0.891	0.175	0.325	0.753
0.688	0.37	0.789	0.002	0.745	0.948	0.232	0.709	0.947	0.715	0.926
0.689	0.644	0.634	0.893	0.307	0.271	0.965	0.252	0.424	0.603	0.976
0.59	0.674	0.645	0.458	0.931	0.759	0.562	0.696	0.794	0.929	0.631
0.355	0.465	0.333	0.202	0.165	0.063	0.439	0.768	0.224	0.178	0.338
0.817	0.185	0.89	0.3	0.83	0.598	0.729	0.615	0.901	0.196	0.721
0.424	0.726	0.972	0.005	0.889	0.369	0.479	0.619	0.866	0.072	0.913
0.984	0.902	0.555	0.164	0.285	0.262	0.726	0.236	0.418	0.442	0.417
0.114	0.433	0.513	0.823	0.427	0.438	0.524	0.591	0.006	0.715	0.086
0.083	0.767	0.43	0.228	0.221	0.164	0.68	0.579	0.442	0.834	0.76
0.946	0.712	0.967	0.501	0.4	0.283	0.335	0.232	0.04	0.817	0.908
0.42	0.722	0.804	0.46	0.336	0.173	0.733	0.596	0.146	0.06	0.305
0.187	0.669	0.805	0.095	0.292	0.689	0.131	0.439	0.247	0.098	0.623
0.043	0.782	0.328	0.846	0.695	0.672	0.536	0.89	0.768	0.659	0.706
0.587	0.668	0.137	0.413	0.985	0.196	0.325	0.268	0.133	0.887	0.518
0.193	0.625	0.717	0.282	0.512	0.869	0.241	0.373	0.543	0.533	0.132
0.536	0.779	0.161	0.29	0.277	0.99	0.546	0.208	0.166	0.558	0.013
0.989	0.209	0.17	0.427	0.525	0.382	0.515	0.402	0.621	0.427	0.017
0.871	0.498	0.647	0.736	0.909	0.966	0.527	0.486	0.479	0.763	0.657
0.9	0.524	0.991	0.628	0.662	0.685	0.313	0.272	0.344	0.759	0.606
0.867	0.35	0.896	0.057	0.693	0.263	0.451	0.253	0.652	0.493	0.36
0.709	0.463	0.498	0.871	0.382	0.366	0.015	0.491	0.17	0.106	0.651
0.028	0.09	0.458	0.947	0.688	0.807	0.467	0.484	0.303	0.46	0.111
0.913	0.869	0.291	0.076	0.841	0.771	0.377	0.939	0.347	0.245	0.913
0.092	0.55	0.863	0.872	0.393	0.018	0.086	0.523	0.66	0.041	0.229
0.273	0.821	0.727	0.47	0.514	0.726	0.643	0.944	0.68	0.381	0.264
0.284	0.508	0.647	0.785	0.431	0.588	0.23	0.974	0.972	0.649	0.147
